id,title,intro,image,steps,ingredients,tags,notice,level,craft,duration,flavor
36,冰糖猪脚,"“富有南昌特色的红烧家常菜” 
",http://i3.meishichina.com/attachment/recipe/201102/201102171526297.jpg@!p800,"['猪脚一只，斩块洗净飞水。', '准备好八角和桂皮。', '准备一小把冰糖。', '猪脚在热水里煮的时候，准备好八角和桂皮，还有一小把冰糖。', '锅稍热，放入少量油，小火（最小那档），加入冰糖，开始熬。', '冰糖开始融化，用铲子慢慢搅动，熬的时候小心油溅起。', '糖色很明显了。', '冰糖完全融化，开始出糖色。', '开始冒泡了，这时可以放入猪脚。', '熬好糖色，就倒入猪脚和八角、桂皮转大火开始爆，可以看见猪脚上有了糖色，像放了酱油一样；爆大概5分钟，放米酒，加适量老抽，让成品的颜色更浓、更艳。', '加水，放入一小勺盐和少许蘑菇精，转入高压锅，排气后压10－15分钟，我用的是电压力锅，选了“肉/排骨”功能键，就等它“嘀嘀”叫我了！（因为拍照，猪蹄在爆的时候有一小部分有点焦了）。', '猪脚在高压锅中压好后，再回锅大火收汁，待汤汁开始变稠时，用铲子不停翻炒，让汤汁均匀裹在每一块肉上，一直到颜色加深、汤汁浓稠并出油即可。（这一步非常关键哦！）', '猪脚在高压锅中压好后，再回锅大火收汁，待汤汁开始变稠时，用铲子不停翻炒，让汤汁均匀裹在每一块肉上，一直到颜色加深、汤汁浓稠并出油即可。（这一步非常关键哦！）']","{'猪脚': '一只', '八角': '适量', '桂皮': '适量', '冰糖': '一小把', '米酒': '40ml', '老抽': '适量', '蘑菇精': '少许', '盐': '适量'}","['鲁菜', '儿童', '老人', '热菜', '冬季食谱', '午餐', '名菜']",这道菜一定要烧出猪脚的胶质才好吃。还有，大家有没有发现我用的香料非常少呢？那去腥的问题怎么办？呵呵，不用担心，八角、桂皮和米酒足可以担当起此重任，我们主妇在家烧菜，如果配料少味道也好，当然最好不过了！是吧？,简单,烧,半小时,咸甜
39,拌干鱿鱼丝,"“鱿鱼是一种大众海鲜,除了鲜食外，一般加工为淡干品。干鱿鱼是新鲜鱿鱼经过加工干制而成的。它具有干、硬、韧、老等特点，同时也多带有苦、涩、腥、臭、咸等异味。干鱿鱼不能直接烹制成菜，它必须经过涨发，使其重新吸收水份，最大限度地恢复鱿鱼原有的鲜嫩、松软状态，同时要在去掉本身带有的腥味、异味和质后，才能入肴。这样既有利于切配、烹调，又有利于食用和消化吸收，加工好的鱿鱼干其营养丰富,味道鲜美。” 
",http://i8.meishichina.com/attachment/recipe/200910/200910291825050.jpg@!p800,[],"{'干鱿鱼': '一个500克', '红椒': '一个', '青椒': '一个', '葱': '一颗'}",[],,普通,其他,一天,原味
40,腐乳烧排骨,,http://i3.meishichina.com/attachment/recipe/200910/200910300115267.jpg@!p800,"['排骨洗净沥干水分，锅中倒油，油热放排骨炸至7、8分熟捞出。或者排骨飞水后，放入花椒、大料、葱姜、桂皮煮至7、8分熟捞出。（我是用煮的，剩下的排骨汤可以当高汤用，还可以放上其他食材做成各种美味汤羹，而且比油炸的要健康。）', '锅中留底油，油热放葱姜末炝锅。将炸好或者煮好的排骨倒入锅中略炒。 将事先调好的酱汁倒入锅中与排骨翻炒均匀。', '倒入高汤，大火烧开转中火炖20分钟入味。 当汤汁快要收干时加鸡精调味，最后水淀粉勾芡出锅即可。']","{'排骨': '500克', '胡萝卜': '适量', '青椒': '适量', '葱末': '1大勺', '姜末': '1大勺', '腐乳': '1块', '水淀粉': '适量', '高汤': '适量', '生抽酱油': '少量', '盐': '少量', '糖': '1大勺', '料酒': '1小勺', '鸡精': '适量'}",['热菜'],"这道菜主要是突出腐乳的香味，可以适当的多放一点。
因为腐乳是有咸味的，所以应适当减少盐和酱油的用量。我用的是‘王致和香辣味’腐乳。
调料的用量仅供参考，可根据排骨的分量和个人口味适当增减调味料的用量。",普通,烧,一小时,原味
42,招牌啤酒鸭,"“啤酒鸭是很受大家欢迎的菜，每个人有其独特的烧法。今天就是老杨版的烧法” 
",http://i3.meishichina.com/attachment/recipe/201102/201102171523195.jpg@!p800,"['冷水放入鸭块，葱姜片各两个，烧开，不要盖锅盖。', '捞出鸭块洗净控水，加入腌料腌制五小时以上。', '鸭块捞出控水，腌料汁捞出杂质备用，锅内烧油，八成热倒入鸭块翻炒一分钟，放入炖料（除啤酒）翻炒出葱香味，放入腌肉汁。', '倒入啤酒，大火烧开转小火炖一小时，喜欢软烂的就继续。尝咸淡依口味调味即可。', '完成图，记得有汁的话就大火收汁啊。没有就算了，我今天就炖到没有汁。']","{'光鸭': '一只', '啤酒': '一瓶', '糖': '两茶匙', '黄酒': '半瓶', '酱油': '两汤匙', '食用油': '一汤匙', '鸡精': '一茶匙', '五香粉': '一茶匙', '八角': '两个', '草果': '一个', '红辣椒': '依个人口味', '葱断': '两个', '姜片': '两个', '姜丝': '三片'}","['老人', '热菜', '川菜', '家常菜', '夏季食谱', '农家菜', '晚餐', '酒席']","腌料已经味道足了，其他材料要慎重，可依据个人口味
鸭子很腥，所以第一步要冷水入锅，不要盖锅盖，水开你就发现，上面飘浮一层很脏的东西，一定要用冷水冲洗干净鸭块",普通,炖,数小时,中辣
43,另类菠萝包,"“这是一款有馅的，皮和面包体不一致的菠萝包” 
",http://i3.meishichina.com/attachment/recipe/200910/200910300916170.JPG@!p800,[],"{'高筋面粉': '150克', '奶粉': '10克', '鸡蛋': '半个', '黄油': '30克', '牛奶': '70克', '酵母': '1小勺', '低筋面粉': '50克', '糖粉': '25克', '蛋液': '半个', '可可粉': '10克', '五仁料': '适量', '盐': '1克', '细砂糖': '30克'}","['烘焙', '儿童', '下午茶']",,未知,烘焙,十分钟,甜味
44,香辣牛腱萝卜煲,"“香、辣、鲜、爽口、有嚼劲” 
",http://i3.meishichina.com/attachment/recipe/201102/201102181501516.jpg@!p800,"['先把买回来的牛腱切成大块，块头大小看自己喜欢，放到冷水里泡着，放血水。至少1小时吧，我提前2小时就开始泡着了，就是红红的一盆血水。把血水倒掉再重新加清水泡着备用。', '配料：干辣椒、大葱段、生姜片、八角两粒、花椒少许。', '热锅放少许油，因为牛肉本身就含有很多动物性脂肪所以放一点点油就够了。油热后改小火，下花椒、八角和干辣椒，出香味后放葱姜。', '炒出香味后下牛肉块', '翻炒几下，开始变色了倒入酱油、少许糖和盐、翻炒均匀。干的话加点水，我没加水，多倒点酱油为了上色和入味', '颜色均匀第一次开锅的时候转小火，把牛肉转移到砂锅里', '焖40分钟到1小时，牛肉软烂入味了，下白萝卜块', '干了加点水不要多，盖盖子中火焖，中间也要经常翻翻，萝卜一样会粘锅的。大概20分钟左右就可以出锅了。喜欢吃软点的萝卜就再多焖10分钟左右', '颜色均匀第一次开锅的时候转小火，把牛肉转移到砂锅里', '焖40分钟到1小时，牛肉软烂入味了，下白萝卜块。用筷子拌拌。', '干了加点水不要多，盖盖子中火焖，中间也要经常翻翻，萝卜一样会粘锅的。大概20分钟左右就可以出锅了。喜欢吃软点的萝卜就再多焖10分钟左右']","{'牛腱子': '500克', '白萝卜': '1条', '干野山椒': '6颗', '大葱': '3段', '生姜片': '4片', '花椒': '少许', '八角': '一枚', '盐': '少许', '酱油': '少许', '糖': '2匙', '香油': '2匙'}","['老人', '热菜', '家常菜', '冬季食谱', '午餐']",建议爱吃辣的人放这种野山椒、越煮越辣，如果怕辣就用普通的红干椒，香味重、微辣。八角1到2粒就够了，多了香料味太重，会喧宾夺主强了牛肉的自然香味,普通,砂锅,一小时,中辣
45,特色啤酒鸭,"“具有南昌家常特色的红烧菜” 
",http://i3.meishichina.com/attachment/recipe/201102/201102171522528.jpg@!p800,"['1、剁好的鸭块用菜篓装，把多余的水漓干，锅中烧水，水中加一片姜和适量料酒，水开将鸭肉入热水焯一下，去掉浮沫和血水；', '2、焯好的鸭块备用；', '3、八角、桂皮准备好，把辣椒、大蒜籽、生姜切好备用；', '4、锅烧热，倒油，油的量和正常炒菜的油差不多，不要刻意减少油的量；油热后，把八角、桂皮放入油中爆出香味；', '5、鸭肉与其他佐料一起爆炒至表面有点微黄，倒入少量啤酒（大概是四分之一的量）；', '6、加酱油、盐、鸡精，翻炒片刻，使作料的香味和调料的鲜味均匀地裹在鸭肉上，再倒入剩下的整瓶啤酒；', '7、鸭肉转入高压锅，出气后压8－10分钟，我用的是电压力锅，直接选择“鸭肉”功能即可；', '8、然后回锅，加麻辣鲜和花椒，用大火收汁，这最后收汁环节十分关键，直接影响了出锅时的色香味的效果；', '9、在汤汁开始变稠时，要不停用铲子翻炒，直至汁浓并均匀裹在鸭肉上为宜，汤汁不一定要全部收干，只要浓稠醇厚即可。']","{'光鸭': '一只', '八角': '3个', '桂皮': '2小块', '独蒜': '2个', '生姜': '2大块', '啤酒': '1瓶', '老抽': '2大勺', '盐和鸡精各': '1小勺', '麻辣鲜': '1大勺', '花椒': '少许', '干辣椒': '适量', '料酒': '2大勺'}","['徽菜', '老人', '热菜', '冬季食谱', '宴客菜', '晚餐']",烧菜的关键在于最后的收汁，一定要收到浓汁十分浓稠、均匀包裹在菜品上才可以，就是出锅装盘后，盘底的汤汁不能是那种比较稀的，而且菜品上也没有挂住什么汤汁，那样烧出来的菜就不好吃了。,简单,烧,半小时,微辣
46,暖身牛肉煲,"“自创暖身菜” 
",http://i3.meishichina.com/attachment/recipe/201102/201102151550366.jpg@!p800,"['1、牛肉切块，用鸡粉、原味姜汁、料酒和淀粉腌制10分钟；', '2、脆皮豆腐4块切成与牛肉大小差不多的块备用；', '3、青蒜、青椒、姜和胡萝卜切好备用；', '4、调味品只有牛肉味的浓汤宝和韩式辣酱；', '5、油烧热，放入牛肉翻炒；', '6、炒至变色，加姜、蒜；', '7、加脆皮豆腐和胡萝卜；', '8、加浓汤宝和韩式辣酱，翻炒均匀，加热水，小火焖制，哈哈，有点耐心哈，慢慢炖吧；', '9、临熟出锅时，放入青蒜和青尖椒，它们断生就OK了！']","{'牛肉': '250克', '皮豆腐': '4块', '青蒜': '1根', '青尖椒': '2个', '姜': '2片', '独头蒜': '1个', '胡萝卜': '1根', '牛肉味的浓汤宝': '适量', '韩式辣酱': '适量'}","['粤菜', '产妇', '老人', '热菜', '冬季食谱', '午餐', '名菜']",这道菜基本属于零厨艺的暖身菜，冬天里吃最好是边炖边吃，那叫一个香醇啊！,简单,煮,廿分钟,蒜香
49,鹌鹑蛋爱上西兰花,"“有人把西兰花叫做“天赐的良药”和“穷人的医生”，这是因为常吃西兰花有爽喉、开音、润肺、止咳的功效，长期食用还可以减少乳腺癌、直肠癌及胃癌等癌症的发病几率。　　” 
",http://i3.meishichina.com/attachment/recipe/201102/201102151545264.jpg@!p800,"['把西蓝花淖水，水里放点盐', '煮好的鹌鹑蛋，可爱吧！鹌鹑蛋是一种很好的滋补品，在营养上有独特之处，有“卵中佳品”的美称，是老幼病弱的上佳补品。', '淖过水的黑木耳。黑木耳是一种味道鲜美，营养丰富的食用菌，被称为“素中之荤”。', '倒油给少许姜末，然后依次把西兰花，黑木耳，胡萝卜片，鹌鹑蛋倒入翻炒加盐，胡椒和少许味精起锅装盘。']","{'西兰花': '一小个', '鹌鹑蛋': '10-20个', '黑木耳': '少许', '胡萝卜': '少许', '油': '适量', '胡椒': '适量', '味精': '适量', '盐': '适量', '姜末': '适量'}","['儿童', '老人', '朋友聚餐', '素菜', '冬季食谱', '晚餐']",这道菜，营养丰富，适合各类人群。可以经常食用。,简单,炒,十分钟,咸鲜
50,金牌锅贴,"“金牌锅贴
色泽金黄 外稣里嫩 回味无穷
适合家庭 中高档酒店制作” 
",http://i3.meishichina.com/attachment/recipe/200910/200910301625335.jpg@!p800,"['将面粉用开水烫。', '肉泥与所有配料、辅料拌好，可加少许高汤，放冰箱稍冻。', '包好成行。放入电频档中煎之金黄色即可！~']","{'肉泥': '3两', '面粉': '4两', '葱花': '5两', '姜末': '0.5两', '鸡蛋': '2个', '香菇': '2两', '生抽': '少许', '盐': '少许', '味精': '少许', '鸡精': '少许', '蚝油': '少许'}","['主食', '家常菜']","注意:煎时温度不宜太高,控制在180度左右",未知,煎,廿分钟,原味
51,零失败的韩式辣炒年糕,"“老杨改良版，操作简单，一做就成功。味道一样很好。” 
",http://i3.meishichina.com/attachment/recipe/201102/201102151545579.jpg@!p800,"['胡萝卜洋葱白菜切丝，用少许油翻炒一下，滴一点白醋，保留色泽和维生素', '年糕，加水，刚刚淹没年糕就好。韩式辣酱，一个浓汤宝，一茶匙糖，煮开后转小火，隔一会搅拌一下', '煮到汤汁变浓，加入蔬菜，搅拌，中火，不断搅拌直到汤汁浓郁，可以挂在年糕上，并且锅里没有可以流动的汁。依口味放盐（一般不需要）']","{'年糕条': '一包', '胡萝卜': '一个', '洋葱': '一个', '白菜': '一片', '韩式辣椒酱': '一汤匙', '猪骨浓汤宝': '一个', '糖': '一茶匙', '盐': '适量'}","['老人', '热菜', '韩国料理', '冬季食谱', '宴客菜', '午餐']",年糕和酱入锅一定要搅拌均匀再煮，煮开转小火要不断去搅动以防粘锅,简单,煨,廿分钟,微辣
53,香炒熏肉,"“上班族快手菜” 
",http://i3.meishichina.com/attachment/recipe/201102/201102151547353.jpg@!p800,[],"{'熏肉': '150克', '青蒜': '50克', '姜': '3片', '蒜': '4瓣', '白酒': '一小勺', '白糖': '适量', '盐': '适量', '鸡精': '适量', '酱油': '适量'}","['老人', '热菜', '家常菜', '秋季食谱', '冬季食谱', '宴客菜', '午餐']",,简单,炒,十分钟,蒜香
54,香辣牛肉粒,"“适合上班族做的零失败快手菜” 
",http://i8.meishichina.com/attachment/recipe/201109/201109131605252.jpg@!p800,[],"{'牛肉里脊': '350克', '牛肉酱': '2大勺', '红尖椒': '50克', '朝天辣': '两个', '蒜苗': '50克', '原味姜汁': '一汤匙', '料酒': '一汤匙', '生粉': '一茶匙', '盐': '少许', '酱油': '适量'}","['热菜', '家常菜']",,简单,炒,十分钟,中辣
57,下饭酱豆,,http://i3.meishichina.com/attachment/recipe/200911/200911010209046.jpg@!p800,"['将黄豆和花生米放锅的最底层&nbsp;&nbsp;中间放调料类 上面放青菜类', '放入酱油 和适量清水&nbsp;&nbsp;中火炖30分钟以上 待黄豆熟了（但不要炖烂了）把汤汁烧干即可', '原料', '成品']","{'芹菜': '适量', '瘦肉': '适量', '香菜': '适量', '茴香': '适量', '干海带': '适量', '黄豆': '适量', '花生米': '适量', '酱油': '适量', '葱姜蒜': '适量'}",['下饭菜'],可以多做些放冰箱里很好的下饭菜,简单,其他,三刻钟,原味
58,糖醋萝卜,,http://i8.meishichina.com/attachment/recipe/200911/200911010703545.jpg@!p800,[],"{'白萝卜': '一个', '果珍': '4大勺', '糖': '4大勺', '醋': '4大勺'}",[],,简单,腌,数天,原味
59,蜂蜜雪梨炖百合,"“这个甜品有去秋燥和滋阴养颜的功效，制作方法非常简单，特别适合秋冬季节饮用。” 
",http://i8.meishichina.com/attachment/recipe/200911/200911011329202.JPG@!p800,"['贡梨去皮去心，切成块，放入炖盅内，加纯净水盖过梨， 以免氧化。', '百合剥开，削去干掉的部分。放入炖盅内，加入蜂蜜和冰糖，再加纯净水盖过所有材料。', '把炖盅盖好，放入锅水，注入清水(约到炖盅一半的位置)。大火烧开后，转小火炖40-60分钟，即可熄火。凉至不烫口就可食用。']","{'贡梨': '一个', '鲜百合': '一个', '冰糖': '适量', '蜂蜜': '适量'}",[],"最好选用贡梨，比较多汁,甘甜.",简单,炖,三刻钟,原味
61,超级简单微波烤牛肉串,"“喜欢烧烤，喜欢烤牛肉串，但是平时用火炭烤不方便，我买了微波炉后，就用那个鼓捣出来了一个简单的烤牛肉串。口感还不错滴。（我家的是松下带烧烤功能的微波炉）” 
",http://i3.meishichina.com/attachment/recipe/200911/200911011520470.JPG@!p800,"['用上述材料腌制牛肉片，入味一个小时，搁置冰箱里冷藏室。', '用竹签串好，放微波炉 烧烤功能，五分钟，中间可以翻动一下利于受热均匀。美妙的叮音乐响起后，就可以开动咯！很简单，所以没什么说明了。']","{'牛肉': '适量', '花生油': '适量', '姜丝': '适量', '酱油': '适量', '蚝油': '适量'}",['烧烤'],用竹签串起来，中途翻动容易，而且更有感觉。呵呵,简单,烧,十分钟,原味
